Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F6_129189909_190308011553.mzML
P00492	P00492				662592
P00505;P00505-2	P00505;P00505-2				2.75016e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				646368
P00558	P00558;P00558-2				2.94071e+06
P00568	P00568				734916
P00734	P00734				7.05184e+07
P00736	P00736				1.16817e+08
P00738;P00738-2	P00738;P00738-2				5.85958e+07
P00739	P00739;P00739-2				6.59641e+07
P00740;P00740-2	P00740;P00740-2				2.3711e+06
P00742	P00742				1.01286e+07
P00746	P00746				2.6866e+07
P00747	P00747				7.72734e+07
P00748	P00748				1.30238e+07
P00751	P00751;P00751-2				1.12342e+08
P00918	P00918				1.29085e+06
P01008	P01008				2.22618e+08
P01009	P01009;P01009-2;P01009-3				2.69481e+09
P01011	P01011				9.00958e+08
P01019	P01019				3.13162e+08
P01023	P01023;P20742;P20742-2				2.37174e+08
P01024	P01024				9.84952e+08
P01031	P01031				2.70545e+07
P01033	P01033				7.42577e+07
P01034	P01034				1.81157e+09
P01036;P01037	P01036;P01037				1.18435e+06
P01042	P01042;P01042-2;P01042-3				1.05195e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.19916e+08
P01127;P01127-2	P01127;P01127-2				9.76503e+06
P01178	P01178				1.51697e+06
P01210	P01210				3.12622e+07
P01213	P01213				3.48404e+06
P01236	P01236				201774
P01258;P01258-2;P06881	P01258;P06881;P01258-2				385621
P01303	P01303				3.54615e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.21991e+07
P01591	P01591				1.71229e+07
P01593;P01594	P01593;P01594				2.91853e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.8446e+07
P01599	P01599;A0A0C4DH72				4.66181e+06
P01601	P01601				2.01082e+06
P01602	P01602				2.77506e+06
P01619	P01619				2.14218e+08
P01700	P01700				2.96293e+07
P01701	P01701				8.62011e+07
P01703	P01703				2.09201e+06
P01704	P01704				1.77596e+06
P01705	P01705				3.9296e+06
P01706	P01706				827437
P01709	P01709				3.82682e+06
P01714	P01714				3.14882e+06
P01717;P01718	P01717;P01718				6.59953e+07
P01721	P01721				1.14594e+06
P01742	P01742				2.67333e+06
P01743	P01743				385090
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.50102e+07
P01780	P01780				1.08741e+08
P01814	P01814				5.7064e+06
P01817	P01817				1.05842e+07
P01833	P01833				703825
P01834	P01834;P0DOX7				2.79055e+08
P01859	P01859;P01859-1				8.73998e+08
P01860	P01860;P01860-1				9.10225e+06
P01861;P01861-1	P01861;P01861-1				1.1179e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				6.18069e+07
P01876;P01876-1	P01876;P01876-1				2.19422e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				1.47464e+06
P01903	P01903;P01906				320055
P01911	P01911				1.59377e+06
P02144	P02144				1.38701e+06
P02452	P02452				5.84693e+07
P02461	P02461;P02461-2				1.77164e+07
P02511	P02511				383452
P02647	P02647				2.32247e+09
P02649	P02649				1.84877e+09
P02652	P02652				4.04285e+08
P02654	P02654				4.75791e+07
P02655	P02655				5.56115e+06
P02656	P02656				4.15299e+07
P02671	P02671;P02671-2				1.03256e+08
P02675	P02675				1.07499e+08
P02679;P02679-2	P02679;P02679-2				7.18488e+07
P02741	P02741;P02741-2				1.247e+07
P02743	P02743				7.34008e+06
P02745	P02745				2.38868e+07
P02746	P02746				5.91551e+07
P02747	P02747				1.81797e+08
P02748	P02748				8.14251e+07
P02749	P02749				4.7979e+07
P02750	P02750				2.1118e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.62586e+08
P02753	P02753				4.40286e+07
P02760	P02760				6.59446e+07
P02763	P02763				1.17815e+09
P02765	P02765				3.99624e+08
P02766	P02766				7.86823e+09
P02768	P02768				2.33683e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				6.32754e+08
P02776;P10720	P02776;P10720				608527
P02786	P02786				1.21858e+06
P02787	P02787				5.11265e+09
P02788;P02788-2	P02788;P02788-2				1.39525e+07
P02790	P02790				2.35443e+09
P02792	P02792				845968
P02794	P02794				3.25256e+06
P03950	P03950				3.38208e+06
P03951;P03951-2	P03951;P03951-2				1.35345e+06
P03952	P03952				8.31419e+06
P04003	P04003				1.97184e+06
P04004	P04004				2.73688e+08
P04040	P04040				91874.9
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				2.21608e+06
P04066	P04066				5.08844e+06
P04070;P04070-2	P04070;P04070-2				4.24119e+06
P04075;P04075-2	P04075;P04075-2				1.57553e+07
P04080	P04080				2.57196e+06
P04114	P04114				6.99087e+06
P04156	P04156				2.11572e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				6.38141e+06
P04180	P04180				1.00801e+07
P04196	P04196				5.76095e+07
P04211	P04211				1.50618e+06
P04216	P04216				1.98306e+08
P04217	P04217;P04217-2				2.36926e+08
P04217-2	P04217-2				996694
P04264	P04264				2.15642e+06
P04271	P04271				1.20487e+06
P04275	P04275				1.36996e+06
P04278	P04278;P04278-5				4.07886e+06
P04406	P04406;P04406-2				1.14249e+07
P04439;P04439-2	P04439;P04439-2				520257
P04792	P04792				326121
P04899;P04899-4;P08754;P63096	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				210130
