Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A6_82545313.mzML
Q5JZY3;Q5JZY3-2;Q5JZY3-3	Q5JZY3;Q5JZY3-2;Q5JZY3-3				6.00264e+06
Q5KU26	Q5KU26				1.75056e+07
Q5R3F8	Q5R3F8				866807
Q5SGD2;Q5SGD2-2;Q5SGD2-3	Q5SGD2;Q5SGD2-2;Q5SGD2-3				747071
Q5SRI9	Q5SRI9				2.23354e+06
Q5SZI1	Q5SZI1				771288
Q5SZK8	Q5SZK8;Q5SZK8-2				1.41362e+06
Q5T5C0;Q5T5C0-2	Q5T5C0;Q5T5C0-2				2.31772e+06
Q5T848	Q5T848				7.52458e+06
Q5UCC4;Q5UCC4-2	Q5UCC4;Q5UCC4-2				169674
Q5VSG8	Q5VSG8				7.01067e+06
Q5VU97	Q5VU97				4.3427e+06
Q5VUB5	Q5VUB5				744926
Q5VV43;Q5VV43-2;Q5VV43-3;Q5VV43-4	Q5VV43;Q5VV43-2;Q5VV43-3;Q5VV43-4				5.20446e+06
Q5VV63	Q5VV63				956739
Q5VWW1	Q5VWW1;Q5VWW1-2;Q5VWW1-3				3.40757e+06
Q5VY80;Q6H3X3;Q6H3X3-2;Q9BZM5	Q5VY80;Q6H3X3;Q9BZM5;Q6H3X3-2;Q6H3X3-3				623381
Q63HQ2;Q63HQ2-2	Q63HQ2;Q63HQ2-2				693018
Q641Q3;Q641Q3-2	Q641Q3;Q641Q3-2				5.30023e+06
Q658N2	Q658N2				4.96122e+06
Q68BL7;Q68BL7-2;Q68BL7-3	Q68BL7;Q68BL7-2;Q68BL7-3				5.39567e+06
Q68D85	Q68D85				2.97157e+06
Q6E0U4;Q6E0U4-16;Q6E0U4-2;Q6E0U4-3;Q6E0U4-4;Q6E0U4-5;Q6E0U4-6;Q6E0U4-7	Q6E0U4;Q6E0U4-16;Q6E0U4-2;Q6E0U4-3;Q6E0U4-4;Q6E0U4-5;Q6E0U4-6;Q6E0U4-7				2.01445e+06
Q6EMK4	Q6EMK4				7.578e+06
Q6FHJ7	Q6FHJ7				7.17047e+06
Q6GTX8;Q6GTX8-2;Q6GTX8-3;Q6GTX8-4;Q6ISS4;Q6ISS4-2	Q6GTX8;Q6ISS4;Q6GTX8-2;Q6GTX8-3;Q6GTX8-4;Q6ISS4-2				2.78993e+06
Q6IBS0	Q12792;Q6IBS0;Q12792-3;Q12792-4				801004
Q6IEE7	Q6IEE7				822502
Q6IS24	Q6IS24				794795
Q6MZW2	Q6MZW2;Q6MZW2-2;Q6MZW2-3				1.19883e+07
Q6NUJ2	Q6NUJ2				1.67675e+06
Q6NW40	Q6NW40				1.36307e+07
Q6P0Q8;Q6P0Q8-2	Q6P0Q8;Q6P0Q8-2				1.29713e+07
Q6P179;Q6P179-3	Q6P179;Q6P179-3				562698
Q6P4E1;Q6P4E1-5	Q6P4E1;Q6P4E1-2;Q6P4E1-5				6.74751e+06
Q6P9A2	Q6P9A2				1.4113e+06
Q6PCB0	Q6PCB0				8.23065e+06
Q6PUV4	O14810;Q6PUV4				956419
Q6RVD6	Q6RVD6				700403
Q6UVK1	Q6UVK1				4.71825e+06
Q6UVY6;Q6UVY6-2	Q6UVY6;Q6UVY6-2				550770
Q6UW01	Q6UW01				6.99693e+06
Q6UWH4;Q6UWH4-2	Q6UWH4;Q6UWH4-2				1.46854e+07
Q6UWN8	Q6UWN8				666999
Q6UWP8	Q6UWP8;Q6UWP8-2				400972
Q6UWR7	Q6UWR7				3.52496e+06
Q6UWY5	Q6UWY5				1.86045e+06
Q6UX15;Q6UX15-2	Q6UX15;Q6UX15-2				3.27852e+06
Q6UX71	Q6UX71;Q6UX71-2				3.41521e+07
Q6UX72	Q6UX72				1.95508e+06
Q6UX73;Q6UX73-2	Q6UX73;Q6UX73-2				4.05405e+07
Q6UXB8	Q6UXB8;Q6UXB8-2				4.34991e+07
Q6UXD5-6	Q6UXD5-3;Q6UXD5-5;Q6UXD5-6				2.4589e+06
Q6UXD5;Q6UXD5-2	Q6UXD5;Q6UXD5-2;Q6UXD5-3;Q6UXD5-4;Q6UXD5-5;Q6UXD5-6				3.13048e+07
Q6UXF1;Q6UXF1-2	Q6UXF1;Q6UXF1-2				1.07763e+06
Q6UXH9;Q6UXH9-2	Q6UXH9;Q6UXH9-2;Q6UXH9-3				747785
Q6UXI7;Q6UXI7-2;Q6UXI7-4;Q6UXI7-5	Q6UXI7;Q6UXI7-2;Q6UXI7-3;Q6UXI7-4;Q6UXI7-5				9.36027e+06
Q6UXI9;Q6UXI9-3;Q6UXI9-4;Q6UXI9-5;Q6UXI9-6	Q6UXI9;Q6UXI9-2;Q6UXI9-3;Q6UXI9-4;Q6UXI9-5;Q6UXI9-6				681874
Q6UXK2	Q6UXK2				1.68423e+06
Q6UXK5	Q6UXK5				8.17479e+06
Q6UXZ4;Q6UXZ4-2	Q6UXZ4;Q6UXZ4-2				1.20193e+06
Q6YHK3	Q6YHK3;Q6YHK3-2;Q6YHK3-4				3.17907e+06
Q6ZMI3	Q6ZMI3;Q6ZMI3-2				6.25531e+06
Q6ZMP0;Q6ZMP0-2	Q6ZMP0;Q6ZMP0-2				1.59951e+06
Q6ZN30;Q6ZN30-2	Q6ZN30;Q6ZN30-2				1.17685e+06
Q6ZRI8;Q6ZRI8-2;Q6ZRI8-3;Q6ZRI8-4;Q6ZRI8-5	Q6ZRI8;Q6ZRI8-2;Q6ZRI8-3;Q6ZRI8-4;Q6ZRI8-5				822146
Q6ZRP7	Q6ZRP7				4.97131e+06
Q6ZSJ9;Q6ZSJ9-2;Q6ZSJ9-3	Q6ZSJ9;Q6ZSJ9-2;Q6ZSJ9-3				4.25791e+07
Q6ZVL6	Q6ZVL6;Q6ZVL6-2				7.47038e+06
Q76KP1	Q76KP1				1.37714e+06
Q7KYR7;Q7KYR7-1;Q7KYR7-4;Q7KYR7-6;Q8WVV5;Q8WVV5-2;Q8WVV5-3	Q7KYR7;Q8WVV5;Q7KYR7-4;Q7KYR7-1;Q7KYR7-5;Q7KYR7-6;Q8WVV5-2;Q8WVV5-3				996789
Q7L0X0	Q7L0X0				1.95007e+06
Q7LFX5	Q7LFX5				3.7117e+06
Q7LGC8	Q7LGC8				626926
Q7Z304	Q7Z304;Q7Z304-2				1.11658e+06
Q7Z3B1	Q7Z3B1;Q7Z3B1-2				1.81309e+08
Q7Z3D4	Q7Z3D4				929444
Q7Z408;Q7Z408-4	Q7Z408;Q7Z408-4				280311
Q7Z553;Q7Z553-3	Q7Z553;Q7Z553-2;Q7Z553-3				1.06085e+06
Q7Z5A7;Q7Z5A7-2	Q7Z5A7;Q7Z5A7-2;Q7Z5A7-3				1.64436e+07
Q7Z5B4;Q7Z5B4-2;Q7Z5B4-5;Q7Z5B4-6	Q7Z5B4;Q7Z5B4-5;Q7Z5B4-2;Q7Z5B4-6				1.32791e+06
Q7Z5L0	Q7Z5L0				703489
Q7Z5L3	Q7Z5L3				81719.1
Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3	Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3;Q7Z5L7-4				1.47328e+06
Q7Z5N4;Q7Z5N4-3	Q7Z5N4;Q7Z5N4-3				13248.7
Q7Z6G3	Q7Z6G3				55622.6
Q7Z6L0;Q7Z6L0-2;Q7Z6L0-3	Q7Z6L0;Q7Z6L0-2;Q7Z6L0-3				413295
Q7Z7H5;Q7Z7H5-3	Q7Z7H5;Q7Z7H5-2;Q7Z7H5-3				2.185e+06
Q7Z7M0	Q7Z7M0;Q7Z7M0-2				2.62025e+07
Q7Z7M8	Q7Z7M8				796839
Q7Z7M9	Q7Z7M9				5.07389e+06
Q86SF2	Q86SF2				7.0481e+06
Q86SR1	Q86SR1;Q86SR1-2;Q86SR1-4				5.51202e+06
Q86TE4;Q86TE4-4	Q86TE4;Q86TE4-4				5.4455e+06
Q86TH1	Q86TH1				254906
Q86TY3;Q86TY3-2	Q86TY3;Q86TY3-2				1.72316e+07
Q86UD1	Q86UD1				6.09245e+06
Q86UN2	Q86UN2				1.92633e+06
Q86UN3	Q86UN3				1.54e+07
Q86UP0;Q86UP0-2	Q86UP0;Q86UP0-2				3.64957e+06
Q86UW8	Q86UW8				1.82363e+06
Q86UX2	Q86UX2;Q86UX2-2;Q86UX2-3				2.50818e+07
Q86V85	Q86V85				394476
Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4	Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4				1.71097e+07
Q86VR8	Q86VR8				1.33469e+06
Q86VV8;Q86VV8-3	Q86VV8;Q86VV8-2;Q86VV8-4;Q86VV8-3				3.32259e+06
Q86VZ4	Q86VZ4				4.4175e+06
Q86X29;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6	Q86X29;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6				5.06524e+06
Q86XR7-2;Q9Y3B3;Q9Y3B3-2	Q9Y3B3;Q86XR7-2;Q9Y3B3-2				506629
Q86Y38	Q86Y38				1.78028e+06
Q86Y82	Q86Y82				1.19827e+06
Q86YD3;Q86YD3-2;Q86YD3-4;Q86YD3-5	Q86YD3;Q86YD3-2;Q86YD3-3;Q86YD3-4;Q86YD3-5				1.03051e+07
