Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C10_79069292.mzML
P04179	P04179;P04179-2;P04179-3;P04179-4				1.49187e+07
P04180	P04180				5.71439e+07
P04196	P04196				3.54179e+08
P04211	P04211				4.5131e+06
P04216	P04216				4.83581e+08
P04217	P04217;P04217-2				8.45137e+08
P04217-2	P04217-2				4.93397e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				6.24805e+06
P04264	P04259;P04264				2.98819e+07
P04271	P04271				1.13146e+06
P04275	P04275				5.92691e+06
P04278;P04278-2;P04278-3;P04278-4;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				3.61428e+06
P04350;P07437;P68371	P04350;P07437;P68371				856715
P04406	P04406;P04406-2				2.97877e+07
P04439;P04439-2	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				4.35197e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				419356
P04746-2	P04746;P04746-2				305960
P04792	P04792				3.84692e+06
P04908;P0C0S8;P16104;P20671;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2				1.68409e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.03511e+06
P05026;P05026-2	P05026;P05026-2				915369
P05060	P05060				9.12364e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.47369e+09
P05090	P05090				5.72178e+09
P05107	P05107				2.1849e+07
P05109	P05109				962946
P05121	P05121				6.5611e+06
P05154	P05154				3.83512e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.71546e+09
P05156	P05156				4.86877e+07
P05160	P05160				3.35219e+06
P05362	P05362				2.50521e+06
P05408;P05408-2	P05408;P05408-2				3.64985e+08
P05413	P05413				1.4271e+07
P05452	P05452				2.15585e+08
P05543	P05543				8.39298e+07
P05546	P05546				2.43673e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.85931e+06
P05937	P05937;P05937-2				1.0212e+07
P05997	P05997				2.391e+06
P06276	P06276				1.45287e+07
P06280	P06280				1.80936e+06
P06307	P06307				2.49875e+07
P06310	P06310				8.01224e+07
P06312	P06312				8.55122e+08
P06315	P06315				2.36999e+06
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				9.16567e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				2.03629e+09
P06396-2	P06396-2				6.44854e+06
P06681	P06681;P06681-2;P06681-3				8.88578e+07
P06702	P06702				1.50342e+06
P06703	P06703				7.4484e+06
P06727	P06727				8.40022e+08
P06732	P06732				2.63005e+06
P06733	P06733;P06733-2				1.79682e+07
P06744;P06744-2	P06744;P06744-2				4.90719e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6	P06753;P67936;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7;P67936-2				1.40146e+06
P06865	P06865				1.54309e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.06752e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.10609e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.6839e+07
P07225	P07225				1.18891e+08
P07237	P07237				2.88552e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				956490
P07311	P07311				2.0886e+06
P07333	P07333;P07333-2				1.06997e+08
P07339	P07339				2.16539e+08
P07357	P07357				9.85897e+07
P07358	P07358				6.53546e+07
P07360	P07360				3.1194e+07
P07451	P07451				1.32315e+06
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				3.26466e+06
P07492	P07492;P07492-2;P07492-3				2.23489e+06
P07585	P07585				4.94608e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.57793e+08
P07686	P07686				1.97505e+07
P07711	P07711;P07711-3				2.3086e+07
P07737	P07737				4.97503e+06
P07858	P07858				4.63246e+07
P07900;P07900-2	P07900;P07900-2				1.57282e+06
P07942	P07942				1.79531e+07
P07951-2;P07951-3	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				2.18309e+06
P07996	P07996;P07996-2				3.76571e+06
P07998	P07998				2.84709e+07
P08123	P08123				5.88359e+07
P08133;P08133-2	P08133;P08133-2				435586
P08134;P61586	P08134;P61586				671027
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				4.62641e+07
P08185	P08185				3.37729e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.39956e+07
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				165061
P08238	P07900;P08238;P07900-2				812317
P08253	P08253;P08253-2;P08253-3				4.33342e+07
P08294	P08294				3.29363e+08
P08476	P08476				3.823e+06
P08493-2	P08493;P08493-2				1.42449e+08
P08571	P08571				3.44664e+08
P08572	P08572				4.3714e+06
P08581;P08581-2	P08581;P08581-2				4.31388e+06
P08582	P08582				2.31938e+06
P08603	P08603				5.35171e+08
P08637	P08637				1.92835e+08
P08670	P08670				5.53153e+06
P08697	P08697;P08697-2				4.27383e+08
P08709;P08709-2	P08709;P08709-2				313665
P08758	P08758				4.62593e+06
P08949;P08949-2	P08949;P08949-2				32558.1
P09104	P09104;P09104-2				1.379e+07
P09172	P09172				862183
P09211	P09211				1.19797e+07
P09382	P09382				3.43153e+07
P09417;P09417-2	P09417;P09417-2				1.50446e+07
P09486	P09486				8.38068e+07
P09529	P09529				4.27342e+06
P09603	P09603				7.82346e+07
P09619	P09619;P09619-2				4.33819e+07
P09622	P09622;P09622-2				9.95049e+06
P09668	P09668				4.25994e+07
P09871	P09871				2.19331e+08
P09936	P09936				2.9898e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.29668e+06
P09972	P09972				2.63496e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.18668e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.41045e+09
P0C6S8	P0C6S8				2.08185e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.56147e+08
P0DJI8	P0DJI8;P0DJI9				1.42397e+07
P0DMQ5	P0DMQ5				5.04259e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.60726e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.55335e+09
P0DOX3	P0DOX3				1.80034e+08
P0DOX4	P0DOX4				2.12753e+07
P0DOX5	P0DOX5				7.13276e+09
P0DOX7	P01834;P0DOX7				5.90416e+08
P0DOX8	B9A064;P0DOX8				5.75513e+08
P0DOY3	P0DOY2;P0DOY3				2.19914e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.79181e+06
P0DP58	P0DP58				1.78889e+08
P0DTE1	P0DTE1				1.55156e+07
P10124	P10124				7.67601e+06
P10153	P10153				2.74877e+07
P10253	P10253				4.37302e+07
P10451-3	P10451-3				4.2897e+07
P10451-5	P10451;P10451-4;P10451-5				7.78378e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.13199e+07
