Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A1_81776353_repeat2.mzML
Q8N3J6;Q8N3J6-2;Q8N3J6-3	Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5				1.36292e+07
Q8N3T1	Q8N3T1				1.35857e+06
Q8N3T6	Q8N3T6				9.48704e+06
Q8N428	Q8N428;Q8N428-2				8.2614e+06
Q8N436	Q8N436				2.50937e+06
Q8N474	Q8N474				1.68244e+06
Q8N475;Q8N475-2	Q8N475;Q8N475-2;Q8N475-3				8.49597e+06
Q8N4A0	Q8N4A0				107618
Q8N608;Q8N608-2;Q8N608-3;Q8N608-4	Q8N608;Q8N608-2;Q8N608-3;Q8N608-4				1.51106e+06
Q8N6C5;Q8N6C5-2;Q8N6C5-4	Q8N6C5;Q8N6C5-2;Q8N6C5-4				3.07464e+06
Q8N729	Q8N729				1.11749e+06
Q8N8Z6;Q8N8Z6-2	Q8N8Z6;Q8N8Z6-2				380413
Q8N967	Q8N967				2.72844e+06
Q8N9I0	Q8N9I0				2.08802e+06
Q8NBI6	Q8NBI6				6.40636e+06
