Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D9_82885545_repeat.mzML
P05155;P05155-3	P05155;P05155-2;P05155-3				1.09403e+09
P05156	P05156				3.23199e+07
P05160	P05160				4.29184e+06
P05186;P05186-3	P05186;P05186-2;P05186-3				261158
P05362	P05362				4.12573e+06
P05408;P05408-2	P05408;P05408-2				4.47365e+08
P05413	P05413				7.77328e+06
P05451;P48304	P05451;P48304				371270
P05452	P05452				2.03054e+08
P05543	P05543				5.20348e+07
P05546	P05546				9.64711e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.40158e+06
P05937	P05937;P05937-2				5.22642e+06
P05997	P05997				3.61183e+06
P06276	P06276				5.27736e+06
P06280	P06280				598367
P06307	P06307				1.46319e+07
P06310	P06310				1.02639e+08
P06312	P06312				2.57987e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.80035e+06
P06396	P06396;P06396-2;P06396-3;P06396-4				1.74517e+09
P06396-2	P06396-2				1.23589e+07
P06681	P06681;P06681-2;P06681-3				5.07566e+07
P06702	P06702				1.66545e+06
P06703	P06703				9.56515e+06
P06727	P06727				3.44007e+08
P06733	P06733;P06733-2				1.5142e+07
P06744;P06744-2	P06744;P06744-2				5.51916e+06
P06865	P06865				1.36659e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				7.7308e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.52754e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.66882e+07
P07225	P07225				1.21222e+08
P07237	P07237				5.41001e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				527232
P07311	P07311				2.91122e+06
P07333	P07333;P07333-2				8.52305e+07
P07339	P07339				2.87198e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				1.35881e+06
P07357	P07357				4.0789e+07
P07358	P07358				2.79121e+07
P07360	P07360				1.593e+07
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				9.29326e+06
P07492	P07492;P07492-2;P07492-3				2.11834e+06
P07585	P07585				2.92114e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.27017e+07
P07686	P07686				1.03797e+07
P07711	P07711;P07711-3				2.04174e+07
P07737	P07737				7.80101e+06
P07858	P07858				5.70968e+07
P07900;P07900-2	P07900;P07900-2				2.21291e+06
P07942	P07942				5.86201e+06
P07988	P07988				280614
P07996	P07996;P07996-2				1.07852e+07
P07998	P07998				4.05156e+07
P08123	P08123				4.71296e+07
P08133;P08133-2	P08133;P08133-2				498127
P08134;P61586	P08134;P61586				588017
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.49938e+07
P08185	P08185				1.24434e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.10588e+07
P08236;P08236-3	P08236;P08236-2;P08236-3				914907
P08238	P08238;Q58FF7				2.04136e+06
P08253	P08253;P08253-2;P08253-3				4.34749e+07
P08294	P08294				3.35482e+08
P08476	P08476				1.1184e+06
P08493-2	P08493;P08493-2				1.00199e+08
P08571	P08571				3.58451e+08
P08572	P08572				6.03e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				970292
P08581;P08581-2	P08581;P08581-2				3.30898e+06
P08582	P08582				1.99239e+07
P08603	P08603				2.6672e+08
P08637	P08637				2.97101e+07
P08670	P08670;P17661				1.0984e+08
P08697	P08697;P08697-2				1.97202e+08
P08758	P08758				4.96486e+06
P08949;P08949-2	P08949;P08949-2				92416.7
P09104	P09104;P09104-2				9.18958e+06
P09172	P09172				617456
P09211	P09211				1.32658e+07
P09382	P09382				3.4205e+07
P09417;P09417-2	P09417;P09417-2				1.80432e+07
P09455	P09455;P09455-2;P09455-3				1.13435e+06
P09486	P09486				1.82257e+08
P09529	P09529				562398
P09603	P09603				1.02046e+08
P09619	P09619;P09619-2				1.1106e+07
P09622	P09622;P09622-2				5.06487e+06
P09668	P09668				4.19007e+07
P09871	P09871				2.15821e+08
P09936	P09936				4.86397e+06
P09958	P09958				1.02394e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				2.17529e+06
P09972	P09972				3.53915e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				5.41307e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.85095e+08
P0C6S8	P0C6S8				2.30371e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.84732e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				2.00078e+06
P0DMQ5	P0DMQ5				3.73498e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				6.78933e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.24247e+08
P0DOX3	P0DOX3				1.90437e+07
P0DOX5	P0DOX5				6.50276e+08
P0DOX7	P01834;P0DOX7				1.95858e+08
P0DOY3	P0DOY2;P0DOY3				4.25643e+08
P0DP07	P0DP07				2.85585e+06
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				3.46329e+06
