Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A6_CSF_1081-12.mzML
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				459129
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				442683
P05026;P05026-2	P05026;P05026-2				871187
P05060	P05060				5.00624e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.45251e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				138723
P05090	P05090				2.37461e+09
P05107	P05107				383745
P05109	P05109				1.10129e+06
P05121	P05121				331501
P05154	P05154				9.96181e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				4.90766e+08
P05156	P05156				2.92813e+07
P05160	P05160				700322
P05362	P05362				727010
P05408;P05408-2	P05408;P05408-2				2.37809e+08
P05413	P05413				6.05724e+06
P05451	P05451;P48304				405528
P05452	P05452				1.03853e+08
P05543	P05543				3.3701e+07
P05546	P05546				4.46968e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.32802e+06
P05937	P05937;P05937-2				6.50554e+06
P05997	P05997				744702
P06276	P06276				3.26014e+06
P06280	P06280				592344
P06307	P06307				8.29962e+06
P06310	P06310				5.5804e+07
P06312	P06312				1.25995e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				5.99666e+08
P06396-2	P06396-2				2.80873e+06
P06681	P06681;P06681-2;P06681-3				1.48259e+07
P06702	P06702				1.19382e+06
P06703	P06703				3.0143e+06
P06727	P06727				1.27516e+08
P06733	P06733;P06733-2				6.30305e+06
P06744;P06744-2	P06744;P06744-2				2.72557e+06
P06865	P06865				6.69506e+06
P07093	P07093				55138.2
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.9427e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.06796e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.76954e+07
P07196	P07196				514192
P07225	P07225				2.89298e+07
P07237	P07237				1.07096e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				1.00915e+06
P07311	P07311				1.51547e+06
P07333	P07333;P07333-2				3.63733e+07
P07339	P07339				1.08397e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				542886
P07357	P07357				1.0435e+07
P07358	P07358				7.05616e+06
P07360	P07360				8.05724e+06
P07437;P68371	P04350;P07437;P68371				446186
P07451	P07451				83372.7
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				4.92742e+06
P07492	P07492				1.05176e+06
P07492-2	P07492;P07492-2;P07492-3				310834
P07585	P07585;P07585-4				2.52036e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				2.41993e+07
P07686	P07686				6.38046e+06
P07711	P07711;P07711-3				1.19268e+07
P07737	P07737				3.00824e+06
P07858	P07858				3.11132e+07
P07900;P07900-2	P07900;P07900-2				1.45318e+06
P07942	P07942				3.78797e+06
P07951-3	P07951;P07951-2;P07951-3				333901
P07996	P07996;P07996-2				3.41631e+06
P07998	P07998				3.09388e+07
P08123	P08123				2.24302e+07
P08133;P08133-2	P08133;P08133-2				239504
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.11177e+07
P08185	P08185				4.7407e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				4.75686e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				201607
P08238	P07900;P08238;P07900-2				411375
P08253	P08253;P08253-2;P08253-3				1.87528e+07
P08294	P08294				1.61598e+08
P08493-2	P08493;P08493-2				3.51944e+07
P08571	P08571				1.54359e+08
P08572	P08572				3.85298e+06
P08581;P08581-2	P08581;P08581-2;P08581-3				1.48315e+06
P08582	P08582;P08582-2				7.94325e+06
P08603	P08603				8.82428e+07
P08637	P08637				4.49719e+06
P08670	P08670;P17661				2.12793e+07
P08697	P08697;P08697-2				6.26232e+07
P08758	P08758				2.26096e+06
P08779	P08779				3.47995e+06
P08949;P08949-2	P08949;P08949-2				8548.1
P09104	P09104;P09104-2				9.84949e+06
P09211	P09211				4.67519e+06
P09382	P09382				1.47027e+07
P09417;P09417-2	P09417;P09417-2				7.43779e+06
P09455	P09455;P09455-2;P09455-3				317944
P09486	P09486				7.81703e+07
P09488	P09488				266903
P09529	P09529				293879
P09603	P09603				3.08023e+07
P09619	P09619;P09619-2				3.62491e+06
P09622	P09622;P09622-2				3.41851e+06
P09668	P09668				1.33079e+07
P09871	P09871				8.11391e+07
P09936	P09936				3.46369e+06
P09958	P09958				612950
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.92467e+06
P09972	P09972				1.85224e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.04055e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.20356e+08
P0C6S8	P0C6S8				984330
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.05773e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				398415
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				699351
P0DMQ5	P0DMQ5				1.35115e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.31782e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				7.53304e+08
P0DOX3	P0DOX3				8.23778e+06
P0DOX5	P0DOX5				3.00708e+09
P0DOX7	P01834;P0DOX7				8.55465e+07
P0DOX8	B9A064;P0DOX8				1.6997e+08
P0DOY3	P0DOY2;P0DOY3				3.6237e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.87931e+06
P0DP58	P0DP58				1.08346e+08
P0DTE1	P0DTE1				2.14347e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				58911.1
P10124	P10124				4.07822e+06
P10153	P10153				7.72953e+06
P10253	P10253				2.25862e+06
P10321;P10321-2	P10321;P10321-2				1.25523e+07
P10451-3	P10451-3				1.38712e+08
P10451-5	P10451;P10451-4;P10451-5				4.3594e+08
