Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D8_129182061.mzML
Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4	Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4				2.72265e+07
Q86VR8	Q86VR8				1.10852e+06
Q86VV8;Q86VV8-3	Q86VV8;Q86VV8-2;Q86VV8-4;Q86VV8-3				2.67199e+06
Q86VZ4	Q86VZ4				7.72231e+06
Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6	Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6				7.09059e+06
Q86XR7-2;Q9Y3B3;Q9Y3B3-2	Q9Y3B3;Q86XR7-2;Q9Y3B3-2				2.46328e+06
Q86XX4;Q86XX4-2;Q86XX4-5	Q86XX4;Q86XX4-2;Q86XX4-5				89002.2
Q86Y38	Q86Y38				5.23985e+07
Q86Y82	Q86Y82				1.71573e+06
Q86YD3;Q86YD3-2;Q86YD3-4;Q86YD3-5	Q86YD3;Q86YD3-2;Q86YD3-3;Q86YD3-4;Q86YD3-5				1.06404e+07
Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4	Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4				2.51427e+06
Q8IUC8	Q8IUC8;Q8IUC8-3;Q8IUC8-2				6.92273e+06
Q8IUK5;Q8IUK5-2;Q8IUK5-3	Q8IUK5;Q8IUK5-2;Q8IUK5-3;Q8IUK5-4				1.86007e+07
Q8IUK8	Q8IUK8				1.794e+07
Q8IUX7	Q8IUX7;Q8IUX7-2				8.61311e+06
Q8IV08	Q8IV08				1.6908e+07
Q8IW45;Q8IW45-2;Q8IW45-4	Q8IW45;Q8IW45-2;Q8IW45-4				790074
Q8IW52	Q8IW52				1.37072e+07
Q8IWT1	Q8IWT1;Q8IWT1-2				3.87059e+06
Q8IWU5;Q8IWU5-2	Q8IWU5;Q8IWU5-2				3.94074e+07
Q8IWV2	Q8IWV2				4.39449e+06
Q8IWY4	Q8IWY4				3.42781e+06
Q8IXL6	Q8IXL6				2.55753e+07
Q8IYE1	Q8IYE1				2.90482e+08
Q8IYJ0;Q8IYJ0-2	Q8IYJ0;Q8IYJ0-2				2.90854e+07
Q8IYS5-2;Q8IYS5-3;Q8IYS5-6	Q8IYS5;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5-6;Q8IYS5-7				1.33881e+07
Q8IZA0;Q8IZA0-2	Q8IZA0;Q8IZA0-2				1.30222e+07
Q8IZF2;Q8IZF2-2;Q8IZF2-3	Q8IZF2;Q8IZF2-2;Q8IZF2-3				255224
Q8IZJ3;Q8IZJ3-2	Q8IZJ3;Q8IZJ3-2				3.41492e+06
Q8IZP7	Q8IZP7				9.3003e+06
Q8IZS8	Q8IZS8;Q8IZS8-2;Q8IZS8-3				2.77466e+06
Q8N114;Q8N114-2	Q8N114;Q8N114-2				3.85352e+07
Q8N126;Q8N126-2	Q8N126;Q8N126-2;Q8N126-3				8.36337e+07
Q8N149;Q8N149-2;Q8N149-3;Q8N149-4	Q8N149;Q8N149-2;Q8N149-3;Q8N149-4				3.85559e+06
Q8N2Q7;Q8N2Q7-2	Q8N2Q7;Q8N2Q7-2				4.18787e+06
Q8N2S1;Q8N2S1-2;Q8N2S1-3	Q8N2S1;Q8N2S1-2;Q8N2S1-3				2.02384e+07
Q8N3G9;Q8N3G9-2;Q8N3G9-3	Q8N3G9;Q8N3G9-2;Q8N3G9-3				765462
Q8N3J2	Q8N3J2				3.09188e+07
Q8N3J6;Q8N3J6-2;Q8N3J6-3	Q8N3J6;Q8N3J6-2;Q8N3J6-3;Q8N3J6-4;Q8N3J6-5				7.70082e+06
Q8N3T1	Q8N3T1				1.97559e+06
Q8N3T6	Q8N3T6				7.78494e+06
Q8N428	Q8N428;Q8N428-2				6.36022e+06
Q8N436	Q8N436				5.16373e+06
Q8N474	Q8N474				2.15377e+06
Q8N475;Q8N475-2	Q8N475;Q8N475-2;Q8N475-3				5.3314e+06
Q8N608;Q8N608-2;Q8N608-3;Q8N608-4	Q8N608;Q8N608-2;Q8N608-3;Q8N608-4				1.71783e+06
Q8N6C5;Q8N6C5-2;Q8N6C5-4	Q8N6C5;Q8N6C5-2;Q8N6C5-4				4.38159e+06
Q8N729	Q8N729				1.64817e+06
Q8N967	Q8N967				2.90608e+06
Q8N9I0	Q8N9I0				1.41789e+06
Q8NBI6	Q8NBI6				7.23977e+06
Q8NBJ4;Q8NBJ4-2	Q8NBJ4;Q8NBJ4-2				2.74103e+07
Q8NBJ7;Q8NBJ7-2;Q8NBJ7-5	Q8NBJ7;Q8NBJ7-2;Q8NBJ7-5				140925
Q8NBP7	Q8NBP7				3.51442e+06
Q8NBS9;Q8NBS9-2	Q8NBS9;Q8NBS9-2				2.71624e+06
Q8NC42	Q8NC42				1.15526e+06
Q8NC67;Q8NC67-3	Q8NC67;Q8NC67-3				230506
Q8NCC3	Q8NCC3;Q8NCC3-2				3.66033e+06
Q8NCH0	Q8NCH0				982180
Q8NCL4	Q8NCL4				2.73612e+06
Q8NCW5;Q8NCW5-2	Q8NCW5;Q8NCW5-2				3.63312e+06
Q8NCW6	Q8NCW6				652133
Q8NEP3;Q8NEP3-2;Q8NEP3-3	Q8NEP3;Q8NEP3-2;Q8NEP3-3				2.83782e+09
Q8NES3;Q8NES3-3	Q8NES3;Q8NES3-2;Q8NES3-3;Q8NES3-4				2.75749e+07
Q8NEY1;Q8NEY1-2;Q8NEY1-3;Q8NEY1-4;Q8NEY1-6;Q8NEY1-7	Q8NEY1;Q8NEY1-2;Q8NEY1-3;Q8NEY1-4;Q8NEY1-6;Q8NEY1-7				1.25259e+08
Q8NFL0	Q8NFL0				411303
Q8NFP4;Q8NFP4-2	Q8NFP4;Q8NFP4-2				3.19203e+06
Q8NFT8	Q8NFT8				2.6391e+06
Q8NFY4;Q8NFY4-6	Q8NFY4;Q8NFY4-6				9.53428e+06
Q8NFZ4	Q8NFZ4				7.92416e+06
Q8NFZ8	Q8NFZ8				9.97372e+07
Q8NHP8	Q8NHP8;Q8NHP8-2				6.95461e+06
Q8NHQ9	Q8NHQ9				5.35949e+08
Q8NHS9;Q8NHS9-2	Q8NHS9;Q8NHS9-2				8.57272e+06
Q8TAB3;Q8TAB3-2;Q8TAB3-3	Q8TAB3;Q8TAB3-2;Q8TAB3-3				1.62573e+06
Q8TAG5;Q8TAG5-2	Q8TAG5;Q8TAG5-2				3.60986e+07
Q8TBP5	Q8TBP5				2.24697e+07
Q8TCZ2	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5;Q8TCZ2-6				6.47024e+07
Q8TDF5;Q8TDF5-1;Q8TDF5-2	Q8TDF5;Q8TDF5-1;Q8TDF5-2				1.55364e+06
Q8TDQ0;Q8TDQ0-2	Q8TDQ0;Q8TDQ0-2				3.80692e+06
Q8TEA8	Q8TEA8				1.90972e+06
Q8TER0;Q8TER0-5	Q8TER0;Q8TER0-3;Q8TER0-4;Q8TER0-5				1.74184e+07
Q8TEU8	Q8TEU8				7.33498e+07
Q8WUJ3	Q8WUJ3;Q8WUJ3-2				4.67885e+06
Q8WVN6	Q8WVN6				3.82665e+06
Q8WVQ1;Q8WVQ1-3	Q8WVQ1;Q8WVQ1-2;Q8WVQ1-3				1.60472e+07
Q8WWX9	Q8WWX9				3.61146e+06
Q8WX77	Q8WX77				2.13132e+06
Q8WXD2	Q8WXD2				1.65166e+08
Q8WXD2-2	Q8WXD2-2				5.39947e+06
Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4	Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4				6.54519e+06
Q8WYK1	Q8WYK1				5.03423e+06
Q8WZ75;Q8WZ75-2;Q8WZ75-3	Q8WZ75;Q8WZ75-2;Q8WZ75-3				6.70712e+06
Q8WZA1	Q8WZA1;Q8WZA1-2				3.26517e+07
Q92484;Q92484-2	Q92484;Q92484-2				3.868e+06
Q92485	Q92485;Q92485-2				1.79607e+07
Q92520	Q92520				3.12711e+08
Q92542;Q92542-2	Q92542;Q92542-2				2.87197e+06
Q92563	Q92563				3.74127e+07
Q92626	Q92626;Q92626-2				735624
Q92673	Q92673				1.79217e+07
Q92686	Q92686				554355
Q92692;Q92692-2	Q92692;Q92692-2				2.29703e+06
Q92729;Q92729-2;Q92729-3;Q92729-4	Q92729;Q92729-2;Q92729-3;Q92729-4				1.48573e+06
Q92743	Q92743				7.56997e+06
