Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				62614.5
O95497	O95497				1.51978e+06
O95502	O95502				5.65774e+07
O95633;O95633-2	O95633;O95633-2				2.64968e+06
O95841	O95841				1.09023e+06
O95865	O95865				913202
O95881	O95881				110570
O95897	O95897				1.69633e+06
O95967	O95967				8.82629e+06
O95970	O95970;O95970-2				452841
O95980	O95980				1.91743e+07
O95998	O95998;O95998-4				1.76285e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				1.04103e+07
P00352	O94788;P00352;P05091;P30837;P47895;O94788-2;O94788-3;O94788-4;P05091-2				647248
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.98497e+06
P00441	P00441				3.09132e+08
P00450	P00450				2.06156e+08
P00488	P00488				2.03561e+06
P00492	P00492				1.87828e+06
P00505	P00505;P00505-2				4.21322e+06
P00533;P00533-2;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.34869e+06
P00558	P00558;P00558-2				4.47151e+06
P00568	P00568				617782
P00734	P00734				7.48547e+07
P00736	P00736				4.47092e+07
P00738	P00738;P00738-2				3.01864e+08
P00739	P00739;P00739-2				1.41732e+08
P00740;P00740-2	P00740;P00740-2				4.49341e+06
P00742	P00742				1.08961e+07
P00746	P00746				6.93217e+07
P00747	P00747				9.70675e+07
P00748	P00748				3.52088e+07
P00751	P00751;P00751-2				1.94783e+08
P00966	P00966				1.42115e+06
P00995	P00995				413427
P01008	P01008				6.62868e+08
P01009	P01009;P01009-2;P01009-3				5.54626e+09
P01011	P01011				1.79492e+09
P01019	P01019				4.72506e+08
P01023	P01023				3.76745e+08
P01024	P01024				5.6111e+08
P01031	P01031				2.48344e+07
P01033	P01033				4.40467e+07
P01034	P01034				2.0372e+09
P01036;P01037	P01036;P01037				1.10186e+06
P01040	P01040				3.49988e+06
P01042	P01042;P01042-2;P01042-3				2.02096e+08
P01042-2;P01042-3	P01042-2;P01042-3				6.25769e+07
P01127;P01127-2	P01127;P01127-2				2.2558e+07
P01178	P01178				2.20554e+06
P01210	P01210				1.53421e+08
P01213	P01213				3.13474e+06
P01236	P01236				209410
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.4369e+06
P01303	P01303				7.44732e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.74007e+07
P01591	P01591				1.36796e+07
P01593;P01594	P01593;P01594				6.48079e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				7.04727e+07
P01599	P01599;A0A0C4DH72				5.029e+06
P01601	P01601				4.66184e+06
P01602	P01602				1.27865e+07
P01619	P01619				5.04172e+08
P01700	P01700				1.04556e+08
P01701	P01701				4.15471e+07
P01703	P01703				3.46902e+06
P01704	P01704				9.16472e+06
P01705	P01705				5.68572e+06
P01706	P01706				3.07575e+06
P01709	P01706;P01709;P0DOX8				1.12028e+07
P01714	P01714				7.58014e+06
P01715	P01715;A0A075B6K4				6.21569e+06
P01717	P01717				6.04065e+07
P01721	P01721				8.40411e+06
P01742	P01742				4.03118e+07
P01743	P23083;P01743;A0A0C4DH29;A0A0C4DH31;A0A0C4DH33;A0A0J9YVY3;P0DP01				8.54321e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				4.43136e+07
P01780	P01780				1.43802e+08
P01814	P01814				5.49265e+06
P01817	P01817				8.17565e+06
P01833	P01833				618034
P01834	P01834				3.78829e+07
P01859;P01859-1	P01859;P01859-1				1.49728e+09
P01860;P01860-1	P01860;P01860-1				1.14848e+08
P01861;P01861-1	P01861;P01861-1				1.86927e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.59162e+07
P01876;P01876-1	P01876;P01876-1				6.84522e+08
P01893	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				6.26911e+06
P01903	P01903;P01906				611883
P01911	P01911				3.53457e+06
P02144	P02144				1.59839e+06
P02452	P02452				2.24278e+07
P02461	P02461;P02461-2				6.95325e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				3.43769e+06
P02647	P02647				3.27083e+09
P02649	P02649				3.98042e+09
P02652	P02652				6.01147e+08
P02654	P02654				9.03854e+07
P02655	P02655				1.67949e+07
P02656	P02656				1.42175e+08
P02671	P02671;P02671-2				2.57659e+08
P02675	P02675				1.66606e+08
P02679;P02679-2	P02679;P02679-2				1.28917e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.00533e+06
