Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F7_81784602_repeat.mzML
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.53182e+07
P08185	P08185				7.6085e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.20193e+07
P08236;P08236-3	P08236;P08236-2;P08236-3				562015
P08238	P07900;P08238;P07900-2				422889
P08253	P08253;P08253-2;P08253-3				2.22825e+07
P08294	P08294				2.35028e+08
P08476	P08476				379189
P08493;P08493-2	P08493;P08493-2				4.18513e+07
P08571	P08571				1.96549e+08
P08572	P08572				4.00546e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				359073
P08581;P08581-2	P08581;P08581-2				3.34742e+06
P08582	P08582;P08582-2				2.42452e+06
P08603	P08603				9.40986e+07
P08637	P08637				1.69886e+07
P08670	P08670;P17661				2.56728e+06
P08697	P08697;P08697-2				1.2186e+08
P08758	P08758				4.18316e+06
P08949;P08949-2	P08949;P08949-2				105456
P09104	P09104;P09104-2				1.25506e+07
P09172	P09172				553645
P09211	P09211				1.1489e+07
P09382	P09382				1.65701e+07
P09417;P09417-2	P09417;P09417-2				1.53176e+07
P09455	P09455;P09455-2;P09455-3				670599
P09486	P09486				1.19477e+08
P09529	P09529				360556
P09603	P09603;P09603-2;P09603-3				6.0314e+07
P09619	P09619;P09619-2				7.45e+06
P09622;P09622-2	P09622;P09622-2				5.1317e+06
P09668	P09668				1.75338e+07
P09871	P09871				8.84052e+07
P09936	P09936				2.64364e+06
P09958	P09958				1.15758e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				658084
P09972	P09972				2.77861e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				9.13774e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				6.94732e+08
P0C6S8	P0C6S8				1.97917e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				3.6354e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.00786e+06
P0DMQ5	P0DMQ5				2.91057e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.76974e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.51364e+08
P0DOX3	P0DOX3				1.24156e+07
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.7617e+09
P0DOX7	P0DOX7				4.7086e+07
P0DOX8	B9A064;P0DOX8				1.52201e+08
P0DOY3	P0DOY2;P0DOY3				5.16619e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.49519e+06
P0DP58	P0DP58				2.99875e+08
P0DTE1	P0DTE1				3.42682e+06
P10124	P10124				4.00752e+06
P10153	P10153				1.23955e+07
P10253	P10253				4.86948e+06
P10451-3	P10451-3				3.13483e+07
P10451-5	P10451;P10451-4;P10451-5				5.69931e+08
P10451;P10451-4	P10451;P10451-4				2.54055e+06
P10586;P10586-2	P10586;P10586-2				1.10222e+07
P10599	P10599;P10599-2				1.31083e+07
P10619;P10619-2	P10619;P10619-2				827296
P10636-2;P10636-6	P10636-6;P10636-2				698232
