Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F11_82542649.mzML
P07311	P07311				3.17912e+06
P07333	P07333;P07333-2				1.25555e+08
P07339	P07339				2.77146e+08
P07357	P07357				4.99579e+07
P07358	P07358				4.14402e+07
P07360	P07360				1.90126e+07
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				1.39728e+07
P07492	P07492;P07492-2;P07492-3				3.45822e+06
P07492-2	P07492-2				506918
P07585	P07585				6.31485e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.71796e+08
P07686	P07686				1.40774e+07
P07711	P07711;P07711-3				2.36953e+07
P07737	P07737				1.01782e+07
P07858	P07858				1.09206e+08
P07900;P07900-2	P07900;P07900-2				4.02149e+06
P07942	P07942				8.63392e+06
P07996	P07996;P35442;P07996-2				6.67679e+06
P07998	P07998				6.51401e+07
P08123	P08123				4.12326e+07
P08133;P08133-2	P08133;P08133-2				596791
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				5.34829e+07
P08185	P08185				3.1041e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.57615e+07
P08238	P07900;P08238;P07900-2				2.45048e+06
P08253	P08253;P08253-2;P08253-3				5.6832e+07
P08294	P08294				1.63069e+08
P08476	P08476				266779
P08493-2	P08493;P08493-2				1.00866e+08
P08571	P08571				6.34553e+08
P08572	P08572				5.71809e+06
P08581;P08581-2	P08581;P08581-2				7.07602e+06
P08582	P08582;P08582-2				5.4835e+06
P08603	P08603				4.30238e+08
P08637	P08637				1.50967e+07
P08670	P08670				4.66694e+06
P08697	P08697;P08697-2				4.03187e+08
P08758	P08758				4.33861e+06
P08949;P08949-2	P08949;P08949-2				31228.8
P09104	P09104;P09104-2				2.1091e+07
P09172	P09172				1.16134e+07
P09211	P09211				1.39984e+07
P09382	P09382				2.66805e+07
P09417;P09417-2	P09417;P09417-2				2.95067e+07
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				752961
P09486	P09486				2.48444e+08
P09488	P09488				890123
P09529	P09529				1.10711e+06
P09603	P09603				1.1773e+08
P09619	P09619;P09619-2				5.49576e+07
P09622	P09622;P09622-2				1.22195e+07
P09668	P09668				5.76774e+07
P09871	P09871				1.57861e+08
P09936	P09936				1.50761e+07
P09958	P09958				2.84695e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				2.30053e+06
P09972	P09972				3.14498e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.86213e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.12425e+09
P0C6S8	P0C6S8				4.26001e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				3.63381e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				2.79637e+06
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				5.81668e+06
P0DMQ5	P0DMQ5				3.74455e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				4.59493e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				6.08189e+08
P0DOX3	P0DOX3				4.29877e+07
P0DOX5	P0DOX5				1.16658e+10
P0DOX7	P01834;P0DOX7				9.91129e+08
P0DOX8	B9A064;P0DOX8				8.49106e+08
P0DOY3	P0DOY2;P0DOY3				1.69327e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				4.23888e+06
