Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F8_CSF_143.mzML
P08581;P08581-2	P08581;P08581-2				1.55414e+06
P08582	P08582;P08582-2				913977
P08603	P08603				6.75042e+07
P08637	P08637				4.31669e+06
P08670	P08670;P17661				1.93657e+06
P08697	P08697;P08697-2				1.93553e+08
P08758	P08758				1.04362e+06
P08779	P08779				1.69681e+06
P08949;P08949-2	P08949;P08949-2				35185.2
P09104	P09104;P09104-2				4.45909e+06
P09172	P09172				390699
P09211	P09211				4.33926e+06
P09382	P09382				6.01151e+06
P09417;P09417-2	P09417;P09417-2				4.07509e+06
P09455	P09455				475380
P09486	P09486				6.08529e+07
P09603	P09603				1.39807e+07
P09619	P09619;P09619-2				2.78348e+06
P09622	P09622;P09622-2;P09622-3				591881
P09668	P09668				1.24294e+07
P09871	P09871				4.18307e+07
P09936	P09936				1.05707e+06
P09958	P09958				302665
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.13143e+06
P09972	P09972				1.20682e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				6.18817e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.52943e+08
P0C6S8	P0C6S8				1.24058e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				6.4908e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				1.23103e+06
P0DMQ5	P0DMQ5				8.88735e+06
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.89364e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				2.81119e+08
P0DOX3	P0DOX3				8.19514e+06
P0DOX5	P0DOX5				2.3896e+09
P0DOX7	P0DOX7				1.11387e+07
P0DOY3	P0DOY2;P0DOY3				7.36372e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.30136e+06
P0DP58	P0DP58				2.31935e+07
P0DTE1	P0DTE1				3.38362e+06
P10124	P10124				3.31369e+06
P10153	P10153				5.56554e+06
P10253	P10253				2.99523e+06
P10321;P10321-2	P10321;P10321-2				2.36221e+06
P10412;P16402;P16403	P10412;P16402;P16403				637957
P10451-3	P10451-3				2.52361e+07
P10451-5	P10451;P10451-4;P10451-5				1.28531e+08
P10451;P10451-4	P10451;P10451-4				2.329e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				3.93521e+06
P10599	P10599;P10599-2				7.87221e+06
P10619;P10619-2	P10619;P10619-2				862505
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				343115
P10643	P10643				5.06494e+07
P10644;P10644-2	P10644;P10644-2				847679
P10645	P10645				1.94248e+08
P10646	P10646				416590
P10721;P10721-2	P10721;P10721-2				2.4825e+06
P10745	P10745				399127
P10768	P10768				1.12053e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				1.77299e+09
P10915	P10915				270587
P11021	P11021				9.53415e+06
P11047	P11047				2.61817e+06
P11117	P11117				1.13523e+06
P11142	P11142				5.30386e+06
P11215;P11215-2	P11215;P11215-2				104752
P11226	P11226				26691.1
P11279	P11279;P11279-2				7.14208e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				7.50359e+06
P11597;P11597-2	P11597;P11597-2				717128
P11717	P11717				1.00738e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				146418
P12109	P12109				2.15291e+07
P12110	P12110;P12110-2;P12110-3				2.58167e+06
P12111	P12111;P12111-2;P12111-4				5.6193e+06
P12111-4	P12111-4				540378
P12259	P12259				1.27748e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				907529
P12273	P12273				146244
P12277	P12277				841302
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				2.19924e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				4.02149e+06
P12821;P12821-2	P12821;P12821-2				737596
