Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_H3_129190521_repeat.mzML
Q92890;Q92890-1;Q92890-3	Q92890;Q92890-1;Q92890-3				2.1562e+06
Q92896;Q92896-2;Q92896-3	Q92896;Q92896-2;Q92896-3				2.382e+06
Q92911	Q92911				3.46642e+06
Q92932-2	Q92932;Q92932-2;Q92932-3;Q92932-4				1.32535e+07
Q92935	Q92935				513024
Q92945;Q96AE4;Q96AE4-2	Q92945;Q96AE4;Q96AE4-2				4.97284e+06
Q92954;Q92954-2;Q92954-6	Q92954;Q92954-2;Q92954-3;Q92954-4;Q92954-5;Q92954-6				1.94879e+07
Q93063;Q93063-3	Q93063;Q93063-2;Q93063-3				1.61602e+06
Q93091	Q93091				5.0631e+06
Q969H8	Q969H8				4.90049e+06
Q969P0;Q969P0-3	Q969P0;Q969P0-3				1.23663e+08
Q969T9	Q969T9;Q969T9-2				1.66847e+07
Q969Z4	Q969Z4				2.39469e+06
Q96AP7	Q96AP7				7.05511e+06
Q96AQ1;Q96AQ1-2;Q96LY2;Q96LY2-2	Q96LY2;Q96LY2-2;Q96AQ1;Q96AQ1-2				4.85969e+06
Q96AQ6;Q96AQ6-2	Q96AQ6;Q96AQ6-2				1.83877e+06
Q96B86;Q96B86-3;Q96B86-4	Q96B86;Q96B86-3;Q96B86-4				2.32677e+07
Q96BY9	Q96BY9				2.06489e+06
Q96BZ4	Q96BZ4				1.92283e+07
Q96C19;Q9BUP0;Q9BUP0-2	Q9BUP0;Q96C19;Q9BUP0-2				381257
Q96CG8;Q96CG8-2;Q96CG8-3	Q96CG8;Q96CG8-2;Q96CG8-3				1.29868e+06
Q96CS7;Q96CS7-2;Q96CS7-3;Q96CS7-5;Q96CS7-6	Q96CS7;Q96CS7-2;Q96CS7-3;Q96CS7-5;Q96CS7-6				1.96909e+06
Q96CW9;Q96CW9-2	Q96CW9;Q96CW9-2				599708
Q96CX2	Q96CX2;Q68DU8				2.53922e+06
Q96DD7	Q96DD7				186680
Q96DZ1;Q96DZ1-2;Q96DZ1-3	Q96DZ1;Q96DZ1-2;Q96DZ1-3				1.13662e+06
Q96EE4	Q96EE4				8.8445e+06
Q96EG1	Q96EG1				502150
Q96EU7	Q96EU7				540884
Q96FE5;Q96FE5-2	Q96FE5;Q7L985;Q96FE5-2				1.00126e+07
Q96FE7-4	Q96FE7;Q96FE7-2;Q96FE7-4;Q96FE7-5				4.69669e+07
Q96FJ2	P63167;Q96FJ2				8.52866e+06
Q96FW1	Q96FW1;Q96FW1-2				941332
Q96GD0	Q6ZT62;Q96GD0;Q6ZT62-2				5.08999e+06
Q96GW7	Q96GW7;Q96GW7-2				5.41286e+08
Q96HC4;Q96HC4-4;Q96HC4-6;Q96HC4-7	Q96HC4;Q96HC4-4;Q96HC4-6;Q96HC4-7				69945
Q96HD1;Q96HD1-2	Q96HD1;Q96HD1-2				5.96337e+06
Q96HF1	Q96HF1				364093
Q96HU1;Q96HU1-2	Q96HU1;Q96HU1-2				3.48046e+06
Q96I82	Q96I82				715690
Q96ID5	Q96ID5				2.06449e+07
Q96IU4	Q96IU4				4.61186e+06
Q96IY4	Q96IY4				1.60135e+07
Q96JA1;Q96JA1-2	Q96JA1;Q96JA1-2				992557
Q96JF0	Q96JF0;Q96JF0-2				2.04651e+07
Q96JP9	Q96JP9				717549
Q96JQ0	Q96JQ0				3.91118e+06
Q96KG7	Q96KG7				605223
Q96KN2	Q96KN2				7.90182e+08
Q96KP4;Q96KP4-2	Q96KP4;Q96KP4-2				806252
Q96KR4;Q96KR4-3	Q96KR4;Q96KR4-3				2.46934e+06
Q96MC2	Q96MC2				9.50561e+06
Q96MK3	Q96MK3				541168
Q96MU8;Q96MU8-2;Q96MU8-3	Q96MU8;Q96MU8-2;Q96MU8-3				395920
Q96NI6	Q96NI6				1.38086e+06
Q96NZ9	Q96NZ9;Q96NZ9-3;Q96NZ9-4				1.09879e+07
Q96P44;Q96P44-3	Q96P44;Q96P44-3				1.2779e+06
Q96PD2;Q96PD2-2	Q96PD2;Q96PD2-2				3.41943e+06
