Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E4_CSF_761.mzML
P13693;P13693-2;Q56UQ5	P13693;P13693-2;Q56UQ5				145273
P13747	P01889;P13747				98257
P13796	P13796				1.61815e+06
P13987;P13987-2	P13987;P13987-2				2.14305e+07
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				816754
P14151;P14151-2	P14151;P14151-2				1.83071e+06
P14174	P14174				1.60085e+06
P14207	P14207				1.44262e+06
P14209	P14209;P14209-3				304905
P14314-2	P14314;P14314-2				2.79391e+06
P14324;P14324-2	P14324;P14324-2				209135
P14384	P14384				344216
P14415	P14415				1.15885e+06
P14543	P14543;P14543-2				3.42785e+06
P14550	P14550				211770
P14618-2	P14618;P14618-2;P14618-3				1.27066e+07
P14618;P14618-3	P14618;P14618-3				46549.6
P14621	P14621				1.25424e+06
P14625	P14625;Q58FF3				1.45902e+06
P15086	P15085;P15086				581283
P15090	P15090				458115
P15121	P15121				467575
P15144	P15144				841241
