Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F5_129184099_repeat.mzML
P0DOX7	P01834;P0DOX7				8.16512e+08
P0DOY3	P0DOY2;P0DOY3				6.08943e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.46367e+06
P0DP58	P0DP58				2.54314e+08
P0DTE1	P0DTE1				3.10892e+06
P10124	P10124				2.56419e+06
P10153	P10153				7.07555e+06
P10253	P10253				2.06575e+06
P10321;P10321-2	P10321;P10321-2				2.74603e+06
P10451-3	P10451-3				1.28037e+07
P10451-5	P10451;P10451-4;P10451-5				5.46056e+08
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.91457e+07
P10599	P10599;P10599-2				1.48624e+07
P10619;P10619-2	P10619;P10619-2				260256
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				712036
P10643	P10643				6.26808e+07
P10644;P10644-2	P10644;P10644-2				513734
P10645	P10645				9.70048e+08
P10721;P10721-2	P10721;P10721-2				5.16658e+06
P10745	P10745				1.05123e+06
P10768	P10768				3.08205e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				6.17476e+09
P10915	P10915				52258.4
P11021	P11021				9.57106e+06
P11047	P11047				1.96034e+06
P11117	P11117				2.76722e+06
P11137;P11137-3	P11137;P11137-3				309963
P11142	P11142				3.79553e+07
P11226	P11226				221222
P11279	P11279;P11279-2				2.28974e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.14675e+07
P11464-4	P11464-4				2.40591e+06
P11597;P11597-2	P11597;P11597-2				1.13356e+06
P11717	P11717				2.58701e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				602872
P12109	P12109				2.51987e+07
P12110	P12110;P12110-2;P12110-3				5.57487e+06
P12111	P12111;P12111-2;P12111-4				1.78738e+07
P12111-4	P12111-4				528423
P12259	P12259				1.55161e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				3.44552e+06
P12277	P12277				1.21004e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.80214e+07
