Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D12_168744796_repeat2.mzML
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.93319e+08
P05090	P05090				3.19371e+09
P05121	P05121				620517
P05154	P05154				1.97524e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				3.74995e+08
P05156	P05156				2.02048e+07
P05160	P05160				986355
P05362	P05362				3.15533e+06
P05408;P05408-2	P05408;P05408-2				2.59645e+08
P05413	P05413				4.36674e+06
P05452	P05452				5.31687e+07
P05543	P05543				2.06835e+07
P05546	P05546				1.00558e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.04097e+06
P05937	P05937;P05937-2				7.0863e+06
P06276	P06276				5.52037e+06
P06307	P06307				6.49826e+06
P06310	P06310				1.38679e+08
P06312	P06312				2.50551e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.90294e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				7.13175e+08
P06396-2	P06396-2				2.64831e+06
P06681	P06681;P06681-2;P06681-3				5.55821e+07
P06702	P06702				1.1453e+06
P06703	P06703				2.78755e+06
P06727	P06727				3.91648e+08
P06732	P06732				455272
P06733	P06733;P06733-2				7.61525e+06
P06744;P06744-2	P06744;P06744-2				3.3713e+06
P06865	P06865				8.33177e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.28203e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.02414e+07
P07148	P07148;Q9NQV6-6				1.35643e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.07765e+07
P07196	P07196				349314
P07225	P07225				6.70603e+07
P07237	P07237				2.20519e+06
P07311	P07311				1.05982e+06
P07333	P07333;P07333-2				6.21016e+07
P07339	P07339				2.21182e+08
P07357	P07357				2.58497e+07
P07358	P07358				2.13732e+07
P07360	P07360				1.59268e+07
P07585	P07585				2.4399e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				6.49654e+07
P07686	P07686				9.31192e+06
P07711	P07711;P07711-3				2.21545e+07
P07737	P07737				2.28443e+06
P07858	P07858				3.49815e+07
P07900;P07900-2	P07900;P07900-2				1.27869e+06
P07942	P07942				3.6152e+06
P07988	P07988				217430
P07996	P07996;P07996-2				2.49017e+06
P07998	P07998				1.38976e+07
P08123	P08123				3.40462e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				1.29951e+07
P08185	P08185				1.7741e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				5.01547e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				915609
P08238	P07900;P08238;P07900-2				1.46041e+06
P08253	P08253;P08253-2;P08253-3				4.78984e+07
P08294	P08294				9.11094e+07
P08493;P08493-2	P08493;P08493-2				2.82578e+07
P08571	P08571				1.25901e+08
P08572	P08572				3.48062e+06
P08581;P08581-2	P08581;P08581-2				982502
P08582	P08582;P08582-2				1.09609e+06
P08603	P08603				8.64155e+07
P08637	P08637				5.27697e+06
P08670	P08670;P17661				1.70959e+06
P08697	P08697;P08697-2				1.69789e+08
P08758	P08758				2.84635e+06
P08833	P08833				691890
P09104	P09104;P09104-2				7.12831e+06
P09172	P09172				3.75437e+06
P09211	P09211				8.6138e+06
P09382	P09382				1.173e+07
P09417;P09417-2	P09417;P09417-2				1.25234e+07
P09486	P09486				1.06966e+08
P09603	P09603;P09603-2;P09603-3				5.71491e+07
P09619	P09619;P09619-2				2.41371e+07
P09622	P09622;P09622-2;P09622-3				771410
P09668	P09668				1.57876e+07
P09871	P09871				1.03417e+08
P09936	P09936				3.47384e+06
P09958	P09958				559842
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				868048
P09972	P04075;P09972;P04075-2				2.4319e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.04007e+08
