Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F8_190224717_repeat.mzML
Q92823;Q92823-2;Q92823-5	Q92823;Q92823-2;Q92823-3;Q92823-4;Q92823-5;Q92823-6				2.47184e+08
Q92832;Q92832-2	Q92832;Q92832-2				2.62571e+06
Q92854	Q92854;Q92854-2				4.53298e+06
Q92859;Q92859-2;Q92859-3	Q92859;Q92859-2;Q92859-3;Q92859-4				3.77822e+07
Q92876	Q92876;Q92876-2				2.53647e+08
Q92896;Q92896-2;Q92896-3	Q92896;Q92896-2;Q92896-3				1.82516e+06
Q92911	Q92911				4.11536e+06
Q92932-2	Q92932;Q92932-2;Q92932-3;Q92932-4				3.75551e+07
Q92945;Q96AE4;Q96AE4-2	Q92945;Q96AE4;Q96AE4-2				4.92678e+06
Q92954;Q92954-2;Q92954-5;Q92954-6	Q92954;Q92954-2;Q92954-3;Q92954-4;Q92954-5;Q92954-6				9.17492e+06
Q93063;Q93063-2;Q93063-3	Q93063;Q93063-2;Q93063-3				1.33122e+06
Q93091	Q93091				4.82849e+06
Q969H8	Q969H8				4.38938e+06
Q969P0;Q969P0-3	Q969P0;Q969P0-3				6.7397e+07
Q969T9	Q969T9;Q969T9-2				1.36578e+07
Q969Z4	Q969Z4				1.55629e+06
Q96AP7	Q96AP7				1.00785e+07
Q96AQ1;Q96AQ1-2;Q96LY2;Q96LY2-2	Q96LY2;Q96LY2-2;Q96AQ1;Q96AQ1-2				3.96561e+06
Q96AQ6;Q96AQ6-2	Q96AQ6;Q96AQ6-2;Q96AQ6-3				1.31719e+06
Q96B86;Q96B86-3;Q96B86-4	Q96B86;Q96B86-3;Q96B86-4				1.91922e+07
Q96BY9	Q96BY9				1.48826e+06
Q96BZ4	Q96BZ4				1.08361e+07
Q96CW9;Q96CW9-2	Q96CW9;Q96CW9-2				420706
Q96CX2	Q96CX2;Q68DU8				2.05566e+06
Q96EG1	Q96EG1				677681
Q96EU7	Q96EU7				250812
Q96FE5;Q96FE5-2	Q96FE5;Q7L985;Q96FE5-2				7.46828e+06
Q96FE7-4	Q96FE7;Q96FE7-2;Q96FE7-4;Q96FE7-5				5.89966e+07
Q96FJ2	P63167;Q96FJ2				6.72845e+06
Q96GD0	Q96GD0				1.30501e+06
Q96GW7	Q96GW7;Q96GW7-2				4.62753e+08
Q96HD1;Q96HD1-2	Q96HD1;Q96HD1-2				4.71585e+06
Q96HF1	Q96HF1				695017
Q96HU1;Q96HU1-2	Q96HU1;Q96HU1-2				1.84488e+06
Q96ID5	Q96ID5				2.28006e+07
Q96IU4	Q96IU4				1.47005e+06
Q96IY4	Q96IY4;Q96IY4-2				5.61779e+07
Q96JF0	Q96JF0;Q96JF0-2				1.3111e+07
Q96JP9	Q96JP9				612446
Q96JQ0	Q96JQ0				1.20216e+06
Q96KN2	Q96KN2				8.27351e+08
Q96KR4;Q96KR4-3	Q96KR4;Q96KR4-3				3.1171e+06
Q96MK3	Q96MK3				683384
Q96MU8;Q96MU8-2;Q96MU8-3	Q96MU8;Q96MU8-2;Q96MU8-3				431971
Q96NU0;Q96NU0-2;Q9BZ76;Q9BZ76-2	Q96NU0;Q9BZ76;Q9BZ76-2;Q96NU0-2				569418
Q96NZ9	Q96NZ9;Q96NZ9-2;Q96NZ9-4				6.17689e+06
Q96P44;Q96P44-3	Q96P44;Q96P44-3				1.77103e+06
Q96PD2;Q96PD2-2	Q96PD2;Q96PD2-2				1.55655e+06
Q96PD5	Q96PD5;Q96PD5-2				5.90381e+07
Q96PQ0	Q96PQ0				1.16325e+07
Q96PX8	Q96PX8				1.62833e+07
Q96RW7;Q96RW7-2	Q96RW7;Q96RW7-2				491478
Q96S96	Q96S96				1.04786e+08
Q99435;Q99435-2;Q99435-3;Q99435-4	Q99435;Q99435-2;Q99435-3;Q99435-4				1.91465e+08
Q99497	Q99497				2.20199e+07
Q99519	Q99519				3.68895e+06
Q99523	Q99523;Q99523-2				1.6569e+07
Q99538	Q99538				1.00646e+06
Q99574	Q99574				3.31208e+07
Q99584	Q99584				329063
Q99650;Q99650-2	Q99650;Q99650-2				1.39281e+06
Q99674	Q99674;Q99674-2				3.5662e+07
Q99715;Q99715-4	Q99715;Q99715-2;Q99715-4				2.58635e+06
Q99784	Q99784;Q99784-3;Q99784-5				1.20384e+07
Q99946	Q99946				4.74074e+06
Q99969	Q99969				2.88775e+07
Q99972	Q99972				3.92259e+06
Q99983	Q99983				2.89609e+07
Q99985	Q99985				1.36415e+06
Q9BQ16	Q9BQ16;Q9BQ16-1;Q9BQ16-4;Q9BQ16-5;Q9BQ16-6;Q9BQ16-7;Q9BQ16-8				1.71795e+07
Q9BQS7;Q9BQS7-2;Q9BQS7-3	Q9BQS7;Q9BQS7-2;Q9BQS7-3;Q9BQS7-4				469437
Q9BQT9;Q9BQT9-2	Q9BQT9;Q9BQT9-2				1.48751e+08
Q9BRA2	Q9BRA2				3.41357e+06
Q9BRK3;Q9BRK3-2;Q9BRK3-3	Q9BRK3;Q9BRK3-2;Q9BRK3-3				5.08043e+06
Q9BRK5	Q9BRK5;Q9BRK5-2;Q9BRK5-5				2.40388e+07
Q9BS26	Q9BS26				1.59132e+06
Q9BSG5;Q9BSG5-2;Q9BSG5-3	Q9BSG5;Q9BSG5-2;Q9BSG5-3				4.24609e+06
Q9BTY2	Q9BTY2				2.33175e+07
Q9BU40-3;Q9BU40-4;Q9BU40-5	Q9BU40;Q9BU40-3;Q9BU40-4;Q9BU40-5				1.38343e+07
Q9BUD6	Q9BUD6				6.72552e+06
Q9BUJ0	Q9BUJ0				4.25445e+06
Q9BUN1	Q9BUN1				1.29981e+07
Q9BVH7	Q9BVH7				606185
Q9BWP8;Q9BWP8-10;Q9BWP8-2;Q9BWP8-3;Q9BWP8-4;Q9BWP8-5;Q9BWP8-6;Q9BWP8-7;Q9BWP8-8;Q9BWP8-9	Q9BWP8;Q9BWP8-10;Q9BWP8-2;Q9BWP8-3;Q9BWP8-4;Q9BWP8-5;Q9BWP8-6;Q9BWP8-7;Q9BWP8-8;Q9BWP8-9				4.85367e+06
Q9BWQ8	Q9BWQ8				6.03393e+06
Q9BWS9;Q9BWS9-2;Q9BWS9-3	Q9BWS9;Q9BWS9-2;Q9BWS9-3				2.23621e+06
Q9BX67;Q9BX67-2	Q9BX67;Q9BX67-2				5.82091e+06
Q9BXJ0	Q9BXJ0				1.18427e+07
Q9BXJ1;Q9BXJ1-2	Q9BXJ1;Q9BXJ1-2				6.55326e+06
Q9BXJ3	Q9BXJ3				6.63557e+06
Q9BXJ4;Q9BXJ4-2;Q9BXJ4-3	Q9BXJ4;Q9BXJ4-2;Q9BXJ4-3				1.50671e+07
Q9BXP8	Q9BXP8				1.10072e+06
Q9BY67-5	Q9BY67;Q9BY67-2;Q9BY67-3;Q9BY67-4;Q9BY67-5				6.8686e+07
Q9BY76;Q9BY76-2	Q9BY76;Q9BY76-2				619216
Q9BYH1;Q9BYH1-5;Q9BYH1-6;Q9BYH1-7	Q9BYH1;Q9BYH1-2;Q9BYH1-3;Q9BYH1-4;Q9BYH1-5;Q9BYH1-6;Q9BYH1-7				3.63525e+07
