Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G8_82872412.mzML
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				8.80482e+08
P05090	P05090				4.43833e+09
P05107	P05107				305259
P05109	P05109				328646
P05121	P05121				1.4965e+06
P05154	P05154				2.67168e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.56868e+09
P05156	P05156				3.05496e+07
P05160	P05160				3.5306e+06
P05362	P05362				2.62653e+06
P05408;P05408-2	P05408;P05408-2				6.20844e+08
P05413	P05413				9.57862e+06
P05451;P48304	P05451;P48304				372472
P05452	P05452				2.27956e+08
P05543	P05543				7.36217e+07
P05546	P05546				1.72086e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.15074e+06
P05937	P05937;P05937-2				7.13138e+06
P05997	P05997				2.35865e+06
P06276	P06276				6.96149e+06
P06307	P06307				5.4448e+07
P06310	P06310				4.37342e+08
P06312	P06312				1.04284e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				5.4991e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.6261e+09
P06396-2	P06396-2				8.88996e+06
P06681	P06681;P06681-2;P06681-3				9.82879e+07
P06703	P06703				7.27974e+06
P06727	P06727				1.19513e+09
P06733	P06733;P06733-2				1.14771e+07
P06744;P06744-2	P06744;P06744-2				6.90028e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P67936;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P06753-7;P67936-2				1.46219e+06
P06865	P06865				1.53958e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				7.08761e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.74986e+07
