Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F12_190100162.mzML
P02750	P02750				4.27894e+08
P02751;P02751-1;P02751-3;P02751-7	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				4.29943e+08
P02753	P02753				1.64484e+08
P02760	P02760				2.31305e+08
P02763	P02763				5.25227e+09
P02765	P02765				1.85769e+09
P02766	P02766				3.20592e+09
P02768	P02768				4.38083e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.94137e+09
P02786	P02786				2.66369e+06
P02787	P02787				6.14114e+09
P02790	P02790				4.88712e+09
P02792	P02792				4.91414e+06
P02794	P02794				8.69334e+06
P03950	P03950				6.28284e+06
P03951;P03951-2	P03951;P03951-2				8.71486e+06
P03952	P03952				7.28656e+07
P04003	P04003				2.87757e+07
P04004	P04004				1.75114e+09
P04040	P04040				115021
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				4.2127e+06
P04066	P04066				8.28514e+06
P04070;P04070-2	P04070;P04070-2				7.7658e+06
P04075;P04075-2	P04075;P04075-2				4.91945e+07
P04080	P04080				1.13535e+07
P04085;P04085-2	P04085;P04085-2				1.48e+07
P04114	P04114				4.05552e+07
P04156	P04156				7.66052e+08
P04179;P04179-4	P04179;P04179-2;P04179-4				2.26702e+07
P04180	P04180				3.13936e+07
P04196	P04196				3.82685e+08
P04211	P04211;A0A075B6I9				1.58749e+08
P04216	P04216				5.38707e+08
P04217	P04217;P04217-2				8.80268e+08
P04217-2	P04217-2				4.44489e+06
P04264	P04259;P04264				3.87915e+07
P04271	P04271				5.12246e+06
P04275	P04275				5.56922e+06
P04278;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.91094e+07
P04350;P07437;P68371	P04350;P07437;P68371				771459
P04406	P04406;P04406-2				2.31402e+07
P04430	P04430				2.96716e+06
P04439;P04439-2	P04439;P04439-2				3.98703e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				245749
P04746;P19961;P19961-2	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				4.39509e+06
P04792	P04792				2.21578e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.68071e+06
P05026;P05026-2	P05026;P05026-2				890755
P05060	P05060				1.22734e+09
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.16746e+09
P05090	P05090				7.38634e+09
P05121;P05121-2	P05121;P05121-2				1.74166e+06
P05154	P05154				2.79521e+07
