Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML
P07333	P07333;P07333-2				5.18847e+07
P07339	P07339				8.05163e+07
P07357	P07357				1.59682e+07
P07358	P07358				1.97747e+07
P07360	P07360				9.53753e+06
P07451	P07451				2.53557e+06
P07492	P07492;P07492-2;P07492-3				1.14916e+06
P07585	P07585;P07585-4				1.58257e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				3.6815e+07
P07686	P07686				7.80682e+06
P07711	P07711;P07711-3				1.37879e+07
P07737	P07737				3.70879e+06
P07858	P07858				3.9283e+07
P07900;P07900-2	P07900;P08238;P07900-2				688454
P07942	P07942				4.44343e+06
P07996	P07996;P07996-2				2.80621e+06
P07998	P07998				2.13076e+07
P08123	P08123				1.28506e+07
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				9.94258e+06
P08185	P08185				5.03244e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				3.55308e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				365922
P08238	P08238				339606
P08253	P08253;P08253-2;P08253-3				3.14094e+07
P08294	P08294				9.4844e+07
P08493-2	P08493;P08493-2				3.27737e+07
P08571	P08571				1.48412e+08
P08572	P08572				4.97522e+06
P08581;P08581-2	P08581;P08581-2				1.99608e+06
P08582	P08582				524957
P08603	P08603				1.15641e+08
P08637	P08637				3.51432e+06
P08670	P08670				1.05303e+06
P08697	P08697;P08697-2				1.75765e+08
P08709;P08709-2	P08709;P08709-2				458111
P08758	P08758				854502
P08779	P08779				929740
P08949;P08949-2	P08949;P08949-2				10401.1
P09104	P09104;P09104-2				8.63572e+06
P09172	P09172				153108
P09211	P09211				5.34577e+06
P09382	P09382				1.19861e+07
P09417;P09417-2	P09417;P09417-2				6.54479e+06
P09486	P09486				7.09462e+07
P09603	P09603;P09603-2;P09603-3				4.89185e+07
P09619	P09619;P09619-2				7.49393e+06
P09622	P09622;P09622-2;P09622-3				2.97919e+06
P09668	P09668				2.59177e+07
P09871	P09871				1.07454e+08
P09936	P09936				3.86634e+06
P09958	P09958				2.03923e+06
P09960;P09960-4	P09960;P09960-4				269015
P09972	P04075;P09972;P04075-2				2.06539e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.19027e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				6.04921e+08
P0C6S8	P0C6S8				2.24436e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				6.25252e+07
